,Unnamed: 0,Restaurant_Name,Locality_Restaurant,Ratings_out_of_5_Restaurant,Price_Restaurant,Price Level__Restaurant,Latitude_x__Restaurant,Longitude_x__Restaurant,Nearest_Place_Index_0,Distance_to_Place_0_from__Restaurant,Name_Place,Latitude_place_0_x,Longitude_place_0_x,Rating_Place,Place_ID_Place,amusement_park_Place,art_gallery_Place,campground_Place,car_rental_Place,cemetery_Place,church_Place,establishment_Place,finance_Place,food_Place,gym_Place,health_Place,hindu_temple_Place,lodging_Place,museum_Place,park_Place,place_of_worship_Place,point_of_interest_Place,real_estate_agency_Place,shopping_mall_Place,store__Place,synagogue_Place,tourist_attraction_Place,travel_agency_Place,zoo_Place,Hotel_name,area_Hotel,hotel_star_rating_Hotel,mmt_review_score_Hotel,Price_Hotel,Longitude_Hotel,Latitude_Hotel,Distance_to_Place_form_Hotel,budget,budget_level
39,39,Universal Barbeque,Hinjawadi,4.5,600,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2013,2
40,40,Blu Grass,Hinjawadi,4.1,650,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2550,3
41,41,Blu Grass,Hinjawadi,4.1,650,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3097,3
42,42,Blu Grass,Hinjawadi,4.1,650,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2543,3
43,43,Blu Grass,Hinjawadi,4.1,650,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2790,3
44,44,Blu Grass,Hinjawadi,4.1,650,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2063,2
45,45,Fly High,Hinjawadi,4.3,1000,3,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2900,3
46,46,Fly High,Hinjawadi,4.3,1000,3,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3447,3
47,47,Fly High,Hinjawadi,4.3,1000,3,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2893,3
48,48,Fly High,Hinjawadi,4.3,1000,3,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,3140,3
49,49,Fly High,Hinjawadi,4.3,1000,3,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2413,2
50,50,Thikana,Hinjawadi,4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2650,3
51,51,Thikana,Hinjawadi,4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3197,3
52,52,Thikana,Hinjawadi,4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2643,3
53,53,Thikana,Hinjawadi,4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2890,3
54,54,Thikana,Hinjawadi,4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2163,2
55,55,Le Stone,Ravet,4.5,750,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2650,3
56,56,Le Stone,Ravet,4.5,750,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3197,3
57,57,Le Stone,Ravet,4.5,750,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2643,3
58,58,Le Stone,Ravet,4.5,750,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2890,3
59,59,Le Stone,Ravet,4.5,750,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2163,2
60,60,Marine Drive,Hinjawadi,3.9,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2650,3
61,61,Marine Drive,Hinjawadi,3.9,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3197,3
62,62,Marine Drive,Hinjawadi,3.9,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2643,3
63,63,Marine Drive,Hinjawadi,3.9,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2890,3
64,64,Marine Drive,Hinjawadi,3.9,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2163,2
65,65,Cafe Blu - Radisson Blu,Hinjawadi,4.6,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2650,3
66,66,Cafe Blu - Radisson Blu,Hinjawadi,4.6,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3197,3
67,67,Cafe Blu - Radisson Blu,Hinjawadi,4.6,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2643,3
68,68,Cafe Blu - Radisson Blu,Hinjawadi,4.6,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2890,3
69,69,Cafe Blu - Radisson Blu,Hinjawadi,4.6,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2163,2
70,70,Blue Water,Ravet,4.6,900,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2800,3
71,71,Blue Water,Ravet,4.6,900,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3347,3
72,72,Blue Water,Ravet,4.6,900,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2793,3
73,73,Blue Water,Ravet,4.6,900,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,3040,3
74,74,Blue Water,Ravet,4.6,900,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2313,2
75,75,Mezza 9,Hinjawadi,3.9,850,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2750,3
76,76,Mezza 9,Hinjawadi,3.9,850,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3297,3
77,77,Mezza 9,Hinjawadi,3.9,850,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2743,3
78,78,Mezza 9,Hinjawadi,3.9,850,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2990,3
79,79,Mezza 9,Hinjawadi,3.9,850,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2263,2
80,80,Mughal Mahal,Hinjawadi,4.4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2650,3
81,81,Mughal Mahal,Hinjawadi,4.4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3197,3
82,82,Mughal Mahal,Hinjawadi,4.4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2643,3
83,83,Mughal Mahal,Hinjawadi,4.4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2890,3
84,84,Mughal Mahal,Hinjawadi,4.4,750,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2163,2
85,85,FOMO,Hinjawadi,4.2,625,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2525,3
86,86,FOMO,Hinjawadi,4.2,625,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3072,3
87,87,FOMO,Hinjawadi,4.2,625,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2518,3
88,88,FOMO,Hinjawadi,4.2,625,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2765,3
89,89,FOMO,Hinjawadi,4.2,625,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2038,2
90,90,Desi Dhaba,Hinjawadi,4.2,150,1,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2050,2
91,91,Desi Dhaba,Hinjawadi,4.2,150,1,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,2597,3
92,92,Desi Dhaba,Hinjawadi,4.2,150,1,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2043,2
93,93,Desi Dhaba,Hinjawadi,4.2,150,1,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2290,2
94,94,Desi Dhaba,Hinjawadi,4.2,150,1,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,1563,1
95,95,Sentosa MultiCuisine Restaurant,Ravet,4.6,700,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2600,3
96,96,Sentosa MultiCuisine Restaurant,Ravet,4.6,700,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3147,3
97,97,Sentosa MultiCuisine Restaurant,Ravet,4.6,700,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2593,3
98,98,Sentosa MultiCuisine Restaurant,Ravet,4.6,700,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Riverdale Hospitality Service Apartment,Hinjewadi,1,2.8,2140,73.736188,18.580314,0.001086958,2840,3
99,99,Sentosa MultiCuisine Restaurant,Ravet,4.6,700,2,18.643269,73.7450557,44,0.010584751,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Hotel Elite Galaxy,"Rajiv Gandhi Infotech Park,",2,4,1413,73.732535,18.599672,0.003142478,2113,2
100,100,Frozen Monkey,Hinjawadi,4.5,650,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Executive Tamanna Hotel,"Hinjewadi,Aundh,Wakad",2,3.7,1900,73.734974,18.58575,0.000682809,2550,3
101,101,Frozen Monkey,Hinjawadi,4.5,650,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Ashiyana Hospitality Service Apartment,Hinjewadi,1,3.4,2447,73.740133,18.578061,0.004711265,3097,3
102,102,Frozen Monkey,Hinjawadi,4.5,650,2,18.5927532,73.7382151,44,0.00268606,Mhatoba Mandir,18.5898722,73.7355417,4.7,ChIJc3mnycK7wjsROD3Kmtbojkc,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Siesta Hinjewadi Lxia,"Hinjewadi,Wakad Naka,Wakad",3,4.5,1893,73.745629,18.591736,0.010088591,2543,3
